KH, KW, SH, SW, PH, PW, SH, SW, H, W (Ci=8/Co=256), W (Ci=16/Co=256), W (Ci=32/Co=256), W (Ci=64/Co=256), W (Ci=128/Co=256),W (Ci=256/Co=256), W (Ci=384/Co=256)
4, 5, 2, 2, 1, 1, 1, 1, 384, 196, 196, 196, 132, 68,,
4, 5, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 196, 100,,
4, 5, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 196, 100,,
4, 5, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 196, 100,,
4, 5, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 132,,
4, 5, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 132,,
4, 5, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 132,,
4, 5, 2, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 164,,
4, 5, 2, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 164,,
4, 5, 2, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 164,,
4, 5, 3, 1, 1, 1, 1, 1, 128, 100, 100, 100, 68, 36,,
4, 5, 3, 1, 1, 1, 1, 1, 256, 100, 100, 100, 68, 36,,
4, 5, 3, 1, 1, 1, 1, 1, 384, 100, 100, 100, 68, 36,,
4, 5, 3, 2, 1, 1, 1, 1, 128, 196, 196, 196, 132, 68,,
4, 5, 3, 2, 1, 1, 1, 1, 256, 196, 196, 196, 132, 68,,
4, 5, 3, 2, 1, 1, 1, 1, 384, 196, 196, 196, 132, 68,,
4, 5, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 196, 100,,
4, 5, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 196, 100,,
4, 5, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 196, 100,,
4, 5, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 132,,
4, 5, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 132,,
4, 5, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 132,,
4, 5, 3, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 164,,
4, 5, 3, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 164,,
4, 5, 3, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 164,,
4, 5, 4, 1, 1, 1, 1, 1, 128, 100, 100, 100, 68, 36,,
4, 5, 4, 1, 1, 1, 1, 1, 256, 100, 100, 100, 68, 36,,
4, 5, 4, 1, 1, 1, 1, 1, 384, 100, 100, 100, 68, 36,,
4, 5, 4, 2, 1, 1, 1, 1, 128, 196, 196, 196, 132, 68,,
4, 5, 4, 2, 1, 1, 1, 1, 256, 196, 196, 196, 132, 68,,
4, 5, 4, 2, 1, 1, 1, 1, 384, 196, 196, 196, 132, 68,,
4, 5, 4, 3, 1, 1, 1, 1, 128, 240, 240, 240, 196, 100,,
4, 5, 4, 3, 1, 1, 1, 1, 256, 240, 240, 240, 196, 100,,
4, 5, 4, 3, 1, 1, 1, 1, 384, 240, 240, 240, 196, 100,,
4, 5, 4, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 132,,
4, 5, 4, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 132,,
4, 5, 4, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 132,,
4, 5, 4, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 164,,
4, 5, 4, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 164,,
4, 5, 4, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 164,,
4, 6, 1, 1, 1, 1, 1, 1, 128, 101, 101, 101, 69,,,
4, 6, 1, 1, 1, 1, 1, 1, 256, 101, 101, 101, 69,,,
4, 6, 1, 1, 1, 1, 1, 1, 384, 101, 101, 101, 69,,,
4, 6, 1, 2, 1, 1, 1, 1, 128, 197, 197, 197, 133,,,
4, 6, 1, 2, 1, 1, 1, 1, 256, 197, 197, 197, 133,,,
4, 6, 1, 2, 1, 1, 1, 1, 384, 197, 197, 197, 133,,,
4, 6, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 197,,,
4, 6, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 197,,,
4, 6, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 197,,,
4, 6, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 1, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 1, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 1, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 1, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 1, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 1, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 2, 1, 1, 1, 1, 1, 128, 101, 101, 101, 69,,,
4, 6, 2, 1, 1, 1, 1, 1, 256, 101, 101, 101, 69,,,
4, 6, 2, 1, 1, 1, 1, 1, 384, 101, 101, 101, 69,,,
4, 6, 2, 2, 1, 1, 1, 1, 128, 197, 197, 197, 133,,,
4, 6, 2, 2, 1, 1, 1, 1, 256, 197, 197, 197, 133,,,
4, 6, 2, 2, 1, 1, 1, 1, 384, 197, 197, 197, 133,,,
4, 6, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 197,,,
4, 6, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 197,,,
4, 6, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 197,,,
4, 6, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 2, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 2, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 2, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 2, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 2, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 2, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 3, 1, 1, 1, 1, 1, 128, 101, 101, 101, 69,,,
4, 6, 3, 1, 1, 1, 1, 1, 256, 101, 101, 101, 69,,,
4, 6, 3, 1, 1, 1, 1, 1, 384, 101, 101, 101, 69,,,
4, 6, 3, 2, 1, 1, 1, 1, 128, 197, 197, 197, 133,,,
4, 6, 3, 2, 1, 1, 1, 1, 256, 197, 197, 197, 133,,,
4, 6, 3, 2, 1, 1, 1, 1, 384, 197, 197, 197, 133,,,
4, 6, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 197,,,
4, 6, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 197,,,
4, 6, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 197,,,
4, 6, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 3, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 3, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 3, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 3, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 3, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 3, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 4, 1, 1, 1, 1, 1, 128, 101, 101, 101, 69,,,
4, 6, 4, 1, 1, 1, 1, 1, 256, 101, 101, 101, 69,,,
4, 6, 4, 1, 1, 1, 1, 1, 384, 101, 101, 101, 69,,,
4, 6, 4, 2, 1, 1, 1, 1, 128, 197, 197, 197, 133,,,
4, 6, 4, 2, 1, 1, 1, 1, 256, 197, 197, 197, 133,,,
4, 6, 4, 2, 1, 1, 1, 1, 384, 197, 197, 197, 133,,,
4, 6, 4, 3, 1, 1, 1, 1, 128, 240, 240, 240, 197,,,
4, 6, 4, 3, 1, 1, 1, 1, 256, 240, 240, 240, 197,,,
4, 6, 4, 3, 1, 1, 1, 1, 384, 240, 240, 240, 197,,,
4, 6, 4, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 4, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 4, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 4, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 4, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 4, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 6, 4, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 6, 4, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 6, 4, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 1, 1, 1, 1, 1, 1, 128, 102, 102, 102, 70,,,
4, 7, 1, 1, 1, 1, 1, 1, 256, 102, 102, 102, 70,,,
4, 7, 1, 1, 1, 1, 1, 1, 384, 102, 102, 102, 70,,,
4, 7, 1, 2, 1, 1, 1, 1, 128, 198, 198, 198, 134,,,
4, 7, 1, 2, 1, 1, 1, 1, 256, 198, 198, 198, 134,,,
4, 7, 1, 2, 1, 1, 1, 1, 384, 198, 198, 198, 134,,,
4, 7, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 198,,,
4, 7, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 198,,,
4, 7, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 198,,,
4, 7, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 1, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 1, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 1, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 1, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 1, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 1, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 1, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 1, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 1, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 2, 1, 1, 1, 1, 1, 128, 102, 102, 102, 70,,,
4, 7, 2, 1, 1, 1, 1, 1, 256, 102, 102, 102, 70,,,
4, 7, 2, 1, 1, 1, 1, 1, 384, 102, 102, 102, 70,,,
4, 7, 2, 2, 1, 1, 1, 1, 128, 198, 198, 198, 134,,,
4, 7, 2, 2, 1, 1, 1, 1, 256, 198, 198, 198, 134,,,
4, 7, 2, 2, 1, 1, 1, 1, 384, 198, 198, 198, 134,,,
4, 7, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 198,,,
4, 7, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 198,,,
4, 7, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 198,,,
4, 7, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 2, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 2, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 2, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 2, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 2, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 2, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 2, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 2, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 2, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 3, 1, 1, 1, 1, 1, 128, 102, 102, 102, 70,,,
4, 7, 3, 1, 1, 1, 1, 1, 256, 102, 102, 102, 70,,,
4, 7, 3, 1, 1, 1, 1, 1, 384, 102, 102, 102, 70,,,
4, 7, 3, 2, 1, 1, 1, 1, 128, 198, 198, 198, 134,,,
4, 7, 3, 2, 1, 1, 1, 1, 256, 198, 198, 198, 134,,,
4, 7, 3, 2, 1, 1, 1, 1, 384, 198, 198, 198, 134,,,
4, 7, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 198,,,
4, 7, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 198,,,
4, 7, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 198,,,
4, 7, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 3, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 3, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 3, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 3, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 3, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 3, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 3, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 3, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 3, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 4, 1, 1, 1, 1, 1, 128, 102, 102, 102, 70,,,
4, 7, 4, 1, 1, 1, 1, 1, 256, 102, 102, 102, 70,,,
4, 7, 4, 1, 1, 1, 1, 1, 384, 102, 102, 102, 70,,,
4, 7, 4, 2, 1, 1, 1, 1, 128, 198, 198, 198, 134,,,
4, 7, 4, 2, 1, 1, 1, 1, 256, 198, 198, 198, 134,,,
4, 7, 4, 2, 1, 1, 1, 1, 384, 198, 198, 198, 134,,,
4, 7, 4, 3, 1, 1, 1, 1, 128, 240, 240, 240, 198,,,
4, 7, 4, 3, 1, 1, 1, 1, 256, 240, 240, 240, 198,,,
4, 7, 4, 3, 1, 1, 1, 1, 384, 240, 240, 240, 198,,,
4, 7, 4, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 4, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 4, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 4, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 4, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 4, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 4, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 4, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 4, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 7, 4, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
4, 7, 4, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
4, 7, 4, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
5, 1, 1, 1, 1, 1, 1, 1, 128, 76, 76, 76, 76, 76, 51, 51
5, 1, 1, 1, 1, 1, 1, 1, 256, 76, 76, 76, 76, 76, 51, 51
5, 1, 1, 1, 1, 1, 1, 1, 384, 76, 76, 76, 76, 76, 51, 51
5, 1, 2, 1, 1, 1, 1, 1, 128, 76, 76, 76, 76, 76, 51, 51
5, 1, 2, 1, 1, 1, 1, 1, 256, 76, 76, 76, 76, 76, 51, 51
5, 1, 2, 1, 1, 1, 1, 1, 384, 76, 76, 76, 76, 76, 51, 51
5, 1, 3, 1, 1, 1, 1, 1, 128, 76, 76, 76, 76, 76, 51, 51
5, 1, 3, 1, 1, 1, 1, 1, 256, 76, 76, 76, 76, 76, 51, 51
5, 1, 3, 1, 1, 1, 1, 1, 384, 76, 76, 76, 76, 76, 51, 51
5, 1, 4, 1, 1, 1, 1, 1, 128, 76, 76, 76, 76, 76, 51, 51
5, 1, 4, 1, 1, 1, 1, 1, 256, 76, 76, 76, 76, 76, 51, 51
5, 1, 4, 1, 1, 1, 1, 1, 384, 76, 76, 76, 76, 76, 51, 51
5, 1, 5, 1, 1, 1, 1, 1, 128, 76, 76, 76, 76, 76, 51, 51
5, 1, 5, 1, 1, 1, 1, 1, 256, 76, 76, 76, 76, 76, 51, 51
5, 1, 5, 1, 1, 1, 1, 1, 384, 76, 76, 76, 76, 76, 51, 51
5, 2, 1, 1, 1, 1, 1, 1, 128, 77, 77, 77, 77, 52, 26,
5, 2, 1, 1, 1, 1, 1, 1, 256, 77, 77, 77, 77, 52, 26,
5, 2, 1, 1, 1, 1, 1, 1, 384, 77, 77, 77, 77, 52, 26,
5, 2, 1, 2, 1, 1, 1, 1, 128, 153, 153, 153, 153, 103, 51,
5, 2, 1, 2, 1, 1, 1, 1, 256, 153, 153, 153, 153, 103, 51,
5, 2, 1, 2, 1, 1, 1, 1, 384, 153, 153, 153, 153, 103, 51,
5, 2, 2, 1, 1, 1, 1, 1, 128, 77, 77, 77, 77, 52, 26,
5, 2, 2, 1, 1, 1, 1, 1, 256, 77, 77, 77, 77, 52, 26,
5, 2, 2, 1, 1, 1, 1, 1, 384, 77, 77, 77, 77, 52, 26,
5, 2, 2, 2, 1, 1, 1, 1, 128, 153, 153, 153, 153, 103, 51,
5, 2, 2, 2, 1, 1, 1, 1, 256, 153, 153, 153, 153, 103, 51,
5, 2, 2, 2, 1, 1, 1, 1, 384, 153, 153, 153, 153, 103, 51,
5, 2, 3, 1, 1, 1, 1, 1, 128, 77, 77, 77, 77, 52, 26,
5, 2, 3, 1, 1, 1, 1, 1, 256, 77, 77, 77, 77, 52, 26,
5, 2, 3, 1, 1, 1, 1, 1, 384, 77, 77, 77, 77, 52, 26,
5, 2, 3, 2, 1, 1, 1, 1, 128, 153, 153, 153, 153, 103, 51,
5, 2, 3, 2, 1, 1, 1, 1, 256, 153, 153, 153, 153, 103, 51,
5, 2, 3, 2, 1, 1, 1, 1, 384, 153, 153, 153, 153, 103, 51,
5, 2, 4, 1, 1, 1, 1, 1, 128, 77, 77, 77, 77, 52, 26,
5, 2, 4, 1, 1, 1, 1, 1, 256, 77, 77, 77, 77, 52, 26,
5, 2, 4, 1, 1, 1, 1, 1, 384, 77, 77, 77, 77, 52, 26,
5, 2, 4, 2, 1, 1, 1, 1, 128, 153, 153, 153, 153, 103, 51,
5, 2, 4, 2, 1, 1, 1, 1, 256, 153, 153, 153, 153, 103, 51,
5, 2, 4, 2, 1, 1, 1, 1, 384, 153, 153, 153, 153, 103, 51,
5, 2, 5, 1, 1, 1, 1, 1, 128, 77, 77, 77, 77, 52, 26,
5, 2, 5, 1, 1, 1, 1, 1, 256, 77, 77, 77, 77, 52, 26,
5, 2, 5, 1, 1, 1, 1, 1, 384, 77, 77, 77, 77, 52, 26,
5, 2, 5, 2, 1, 1, 1, 1, 128, 153, 153, 153, 153, 103, 51,
5, 2, 5, 2, 1, 1, 1, 1, 256, 153, 153, 153, 153, 103, 51,
5, 2, 5, 2, 1, 1, 1, 1, 384, 153, 153, 153, 153, 103, 51,
5, 3, 1, 1, 1, 1, 1, 1, 128, 78, 78, 78, 78, 53,,
5, 3, 1, 1, 1, 1, 1, 1, 256, 78, 78, 78, 78, 53,,
5, 3, 1, 1, 1, 1, 1, 1, 384, 78, 78, 78, 78, 53,,
5, 3, 1, 2, 1, 1, 1, 1, 128, 154, 154, 154, 154, 104,,
5, 3, 1, 2, 1, 1, 1, 1, 256, 154, 154, 154, 154, 104,,
5, 3, 1, 2, 1, 1, 1, 1, 384, 154, 154, 154, 154, 104,,
5, 3, 1, 3, 1, 1, 1, 1, 128, 230, 230, 230, 230, 155,,
5, 3, 1, 3, 1, 1, 1, 1, 256, 230, 230, 230, 230, 155,,
5, 3, 1, 3, 1, 1, 1, 1, 384, 230, 230, 230, 230, 155,,
5, 3, 2, 1, 1, 1, 1, 1, 128, 78, 78, 78, 78, 53,,
5, 3, 2, 1, 1, 1, 1, 1, 256, 78, 78, 78, 78, 53,,
5, 3, 2, 1, 1, 1, 1, 1, 384, 78, 78, 78, 78, 53,,
5, 3, 2, 2, 1, 1, 1, 1, 128, 154, 154, 154, 154, 104,,
5, 3, 2, 2, 1, 1, 1, 1, 256, 154, 154, 154, 154, 104,,
5, 3, 2, 2, 1, 1, 1, 1, 384, 154, 154, 154, 154, 104,,
5, 3, 2, 3, 1, 1, 1, 1, 128, 230, 230, 230, 230, 155,,
5, 3, 2, 3, 1, 1, 1, 1, 256, 230, 230, 230, 230, 155,,
5, 3, 2, 3, 1, 1, 1, 1, 384, 230, 230, 230, 230, 155,,
5, 3, 3, 1, 1, 1, 1, 1, 128, 78, 78, 78, 78, 53,,
5, 3, 3, 1, 1, 1, 1, 1, 256, 78, 78, 78, 78, 53,,
5, 3, 3, 1, 1, 1, 1, 1, 384, 78, 78, 78, 78, 53,,
5, 3, 3, 2, 1, 1, 1, 1, 128, 154, 154, 154, 154, 104,,
5, 3, 3, 2, 1, 1, 1, 1, 256, 154, 154, 154, 154, 104,,
5, 3, 3, 2, 1, 1, 1, 1, 384, 154, 154, 154, 154, 104,,
5, 3, 3, 3, 1, 1, 1, 1, 128, 230, 230, 230, 230, 155,,
5, 3, 3, 3, 1, 1, 1, 1, 256, 230, 230, 230, 230, 155,,
5, 3, 3, 3, 1, 1, 1, 1, 384, 230, 230, 230, 230, 155,,
5, 3, 4, 1, 1, 1, 1, 1, 128, 78, 78, 78, 78, 53,,
5, 3, 4, 1, 1, 1, 1, 1, 256, 78, 78, 78, 78, 53,,
5, 3, 4, 1, 1, 1, 1, 1, 384, 78, 78, 78, 78, 53,,
5, 3, 4, 2, 1, 1, 1, 1, 128, 154, 154, 154, 154, 104,,
5, 3, 4, 2, 1, 1, 1, 1, 256, 154, 154, 154, 154, 104,,
5, 3, 4, 2, 1, 1, 1, 1, 384, 154, 154, 154, 154, 104,,
5, 3, 4, 3, 1, 1, 1, 1, 128, 230, 230, 230, 230, 155,,
5, 3, 4, 3, 1, 1, 1, 1, 256, 230, 230, 230, 230, 155,,
5, 3, 4, 3, 1, 1, 1, 1, 384, 230, 230, 230, 230, 155,,
5, 3, 5, 1, 1, 1, 1, 1, 128, 78, 78, 78, 78, 53,,
5, 3, 5, 1, 1, 1, 1, 1, 256, 78, 78, 78, 78, 53,,
5, 3, 5, 1, 1, 1, 1, 1, 384, 78, 78, 78, 78, 53,,
5, 3, 5, 2, 1, 1, 1, 1, 128, 154, 154, 154, 154, 104,,
5, 3, 5, 2, 1, 1, 1, 1, 256, 154, 154, 154, 154, 104,,
5, 3, 5, 2, 1, 1, 1, 1, 384, 154, 154, 154, 154, 104,,
5, 3, 5, 3, 1, 1, 1, 1, 128, 230, 230, 230, 230, 155,,
5, 3, 5, 3, 1, 1, 1, 1, 256, 230, 230, 230, 230, 155,,
5, 3, 5, 3, 1, 1, 1, 1, 384, 230, 230, 230, 230, 155,,
5, 4, 1, 1, 1, 1, 1, 1, 128, 79, 79, 79, 54, 28,,
5, 4, 1, 1, 1, 1, 1, 1, 256, 79, 79, 79, 54, 28,,
5, 4, 1, 1, 1, 1, 1, 1, 384, 79, 79, 79, 54, 28,,
5, 4, 1, 2, 1, 1, 1, 1, 128, 155, 155, 155, 105, 53,,
5, 4, 1, 2, 1, 1, 1, 1, 256, 155, 155, 155, 105, 53,,
5, 4, 1, 2, 1, 1, 1, 1, 384, 155, 155, 155, 105, 53,,
5, 4, 1, 3, 1, 1, 1, 1, 128, 231, 231, 231, 156, 78,,
5, 4, 1, 3, 1, 1, 1, 1, 256, 231, 231, 231, 156, 78,,
5, 4, 1, 3, 1, 1, 1, 1, 384, 231, 231, 231, 156, 78,,
5, 4, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 207, 103,,
5, 4, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 207, 103,,
5, 4, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 207, 103,,
5, 4, 2, 1, 1, 1, 1, 1, 128, 79, 79, 79, 54, 28,,
5, 4, 2, 1, 1, 1, 1, 1, 256, 79, 79, 79, 54, 28,,
5, 4, 2, 1, 1, 1, 1, 1, 384, 79, 79, 79, 54, 28,,
5, 4, 2, 2, 1, 1, 1, 1, 128, 155, 155, 155, 105, 53,,
5, 4, 2, 2, 1, 1, 1, 1, 256, 155, 155, 155, 105, 53,,
5, 4, 2, 2, 1, 1, 1, 1, 384, 155, 155, 155, 105, 53,,
5, 4, 2, 3, 1, 1, 1, 1, 128, 231, 231, 231, 156, 78,,
5, 4, 2, 3, 1, 1, 1, 1, 256, 231, 231, 231, 156, 78,,
5, 4, 2, 3, 1, 1, 1, 1, 384, 231, 231, 231, 156, 78,,
5, 4, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 207, 103,,
5, 4, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 207, 103,,
5, 4, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 207, 103,,
5, 4, 3, 1, 1, 1, 1, 1, 128, 79, 79, 79, 54, 28,,
5, 4, 3, 1, 1, 1, 1, 1, 256, 79, 79, 79, 54, 28,,
5, 4, 3, 1, 1, 1, 1, 1, 384, 79, 79, 79, 54, 28,,
5, 4, 3, 2, 1, 1, 1, 1, 128, 155, 155, 155, 105, 53,,
5, 4, 3, 2, 1, 1, 1, 1, 256, 155, 155, 155, 105, 53,,
5, 4, 3, 2, 1, 1, 1, 1, 384, 155, 155, 155, 105, 53,,
5, 4, 3, 3, 1, 1, 1, 1, 128, 231, 231, 231, 156, 78,,
5, 4, 3, 3, 1, 1, 1, 1, 256, 231, 231, 231, 156, 78,,
5, 4, 3, 3, 1, 1, 1, 1, 384, 231, 231, 231, 156, 78,,
5, 4, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 207, 103,,
5, 4, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 207, 103,,
5, 4, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 207, 103,,
5, 4, 4, 1, 1, 1, 1, 1, 128, 79, 79, 79, 54, 28,,
5, 4, 4, 1, 1, 1, 1, 1, 256, 79, 79, 79, 54, 28,,
5, 4, 4, 1, 1, 1, 1, 1, 384, 79, 79, 79, 54, 28,,
5, 4, 4, 2, 1, 1, 1, 1, 128, 155, 155, 155, 105, 53,,
5, 4, 4, 2, 1, 1, 1, 1, 256, 155, 155, 155, 105, 53,,
